"ID","Date","Year","Time","Age","Sex","Dispositon","TotL..ft.","TotL..cm.","SVL...cm.","lbs","kg","Easting","Northing","General.Location","Method","Association","Additional.ID","County","Designation","Observer","Scout","Egg.Count","Follicle.Status","Comments","Phenotype","Size.Est.","X..Hidden","Snake.Temp","Ground.Temp","Microhabitat","Burrow.Feature","Behavior","Condition","NEW.ID.","Method_Grouped","x","y"
"BP01-11AUG22",2022-08-11,"2022","1:20","",NA,"","0",NA,NA,0,NA,"463892","2869901","Copeland","","","","Collier","","","",NA,"","25.56'50.4"", 81.21'38.3""","","","","","","","","","","","",-81.3606376364882,25.9473325971461
"BP01-23AUG22",2022-08-23,"2022","21:12","hatchling","Female","alive","3.5",105,93,0.8,0.4,"465226","2874720","SR29 near Jerome","Road Cruising","","","Collier","FSSP","Steven William","","na","","","","","","","","","","","","","Road Cruising",-81.3474419826136,25.9908794411579
"EDD-BP01-23AUG22",2022-08-23,"2022","","hatchling",NA,"alive","0",NA,NA,0,NA,"457903","2867365","US41 Fakahatchee","Road Cruising","","","Collier","FSSP","Beth Koehler","",NA,"","","","","","","","","","","","","Road Cruising",-81.4203717950204,25.9242719965466
"EDD-BP02-23AUG22",2022-08-23,"2022","","hatchling",NA,"alive","0",NA,NA,0,NA,"452636","2869465","US41 Fakahatchee","Road Cruising","","","Collier","FSSP","Beth Koehler","",NA,"","","","","","","","","","","","","Road Cruising",-81.4730413165651,25.9430721344595
"EDD-BP03-23AUG22",2022-08-23,"2022","","hatchling",NA,"alive","0",NA,NA,0,NA,"458203","2867284","US41 Fakahatchee","Road Cruising","","","Collier","FSSP","Beth Koehler","",NA,"","","","","","","","","","","","","Road Cruising",-81.4173735457645,25.923549247806
"BP01-03SEP22",2022-09-03,"2022","22:06","juvenile","Female","dead","6",182,160,0,NA,"429138","2883559","US41 near Lely","Road Cruising","","","Collier","","Joey Cabrera","",NA,"","","","","","","","","","","","","Road Cruising",-81.7084755397118,26.0693726777474
"BP01-08SEP22",2022-09-08,"2022","11:30","juvenile","Male","alive","5.7",174,154,4.9,2.2,"428064","2874540","Isle of Capri","Opportunistic","","","Collier","","Travis Mangione FWC Biologist ","",NA,"","","","","","","","","","","","","Miscellaneous",-81.7187163318885,25.9878860277683
"BP01-22SEP22",2022-09-22,"2022","2:48","hatchling","Male","alive","3.4",103,89,1,0.4,"429428","2881569","Tower Rd","Road Cruising","","","Collier","RBNERR","Kenne FWC Contractor","",NA,"","","","","","","","","","","","","Road Cruising",-81.7054686862523,26.0514189733112
"BP01-25SEP22",2022-09-25,"2022","","adult",NA,"alive","",NA,NA,NA,NA,"428852","2871505","Marco Island","Opportunistic","","","Collier","RBNERR","","",NA,"","","labyrinth","","","","","","","","","","Miscellaneous",-81.7106791441953,25.9605213159081
"BP01-06OCT22",2022-10-06,"2022","","adult","Female","alive","10.6",324,283,43.7,19.8,"456576","2880367","Fakahatchee Strand ","Opportunistic","","","Collier","FSSP","Fakahatchee Staff","","na","","","","","","","","","","","","","Miscellaneous",-81.434053551735,26.0416361032944
"OBS-BP01-06OCT22",2022-10-06,"2022","17:27","juvenile",NA,"alive","",NA,NA,NA,NA,"456337","2835643","Gulf of Mexico","Opportunistic","","","Collier","Gulf of Mexico","Quentin?","",NA,"","","","","","","","","","","","","Miscellaneous",-81.4349632816959,25.6377802146551
"EDD-BP01-24OCT22",2022-10-24,"2022","7:20","adult","Female","alive","7.9",240,212,12.8,5.8,"438010","2878542","Laakso Ln","Responding","","","Collier","Six L's Agricultural","Blaine Williams, FWC PATRIC","","na","","","","","","","","","","","","","Miscellaneous",-81.6195399019587,26.024480896124
"BP01-25OCT22",2022-10-25,"2022","20:00","juvenile","Female","alive","7.4",225,217,16.2,7.4,"426518","2885584","Rain Tree Ln","Opportunistic","","","Collier","Development","Ryan Young","","na","","","","","","","","","","","","","Miscellaneous",-81.7347826467683,26.087525506989
"EDD-BP01-26OCT22",2022-10-26,"2022","","adult","Female","dead","16.6",507,447,130,59,"430740","2883893","Lely - Capistrano Ct","Responding","","","Collier","Development","CCSO deputies","","TNTC","V","observed crossing road in lely community, CCSO hacked snake and removed head, FWC LE disposed of snake along sabal palm road, 60cm tail, developing follicles, deer hoof cores","","Y","","","","","","","","","Miscellaneous",-81.6924774872417,26.0724661169245
"BP01-27OCT22",2022-10-27,"2022","14:00","adult","Male","alive","7.2",218,190,10.9,5,"437177","2881428","W. Sentel","Heavy Equipment","","","Collier","Six L's Agricultural","DP","",NA,"","","","","","","","","","","","","Heavy Equipment",-81.6280034394838,26.0505034429365
"E29-BP01-03NOV22",2022-11-03,"2022","0:00","adult","Male","alive","7.4",226,199,9.3,4.2,"471938","2817114","Gulf of Mexico","Opportunistic","","","Collier","Gulf of Mexico","Jonathan Speck","",NA,"","Captured on a boat's buoy 6 miles off the coast.","","","","","","","","","","","Miscellaneous",-81.2791627348632,25.4708377613494
"BP01-07NOV22",2022-11-07,"2022","","adult","Male","dead","7.3",224,192,13.9,6.3,"436272","2879003","Trinity Pl","Responding","","","Collier","Development","Perez, IE, BH","",NA,"","prey bolus, likely small chicken","","","","","","","","","","","Miscellaneous",-81.6369314346748,26.0285678905562
"BP01-14NOV22",2022-11-14,"2022","","adult","Female","alive","15.3",465,410,109.5,49.7,"440825","2881495","Belle Meade","Scout","direct","","Collier","Six L's Agricultural","IE, BH, TB","Estilo","74","V","shedding","","","","","","","","","","","Scout",-81.5915412312235,26.0512623627191
"BP01-16NOV22",2022-11-16,"2022","","adult","Female","alive","10.9",332,295,40.2,18.3,"448012","2877657","E of Faka Union, 120 Ave","Scout","direct","","Collier","PSSF","IB, BH, TB","George","TNTC","V","George was much larger than the female","","","","","","","","","","","Scout",-81.5195464132853,26.0168837369895
"BP01-20NOV22",2022-11-20,"2022","","adult","Female","alive","7.9",242,209,12.6,5.7,"420407","2889101","Port Royal; Galleon Dr","Responding","","","Collier","Development","IB","",NA,"","euth 21nov22","","","","","","","","","","","Miscellaneous",-81.7961000082927,26.1189558801146
"BP01-21NOV22",2022-11-21,"2022","","adult","Female","alive","8.6",261,231,19.2,8.7,"434200","2875862","Road to Nowhere","Hunting","","","Collier","RBNERR","IE, BH, TB","","na","","end of road to nowhere and was found shedding outstretched euth 21nov22","","","","","","","","","","","Hunting",-81.6574810326181,26.0001142787843
"BP01-23NOV22",2022-11-23,"2022","","adult","Female","alive","16",489,430,130.3,59.1,"437835","2882949","Belle Meade","Scout","direct","","Collier","Six L's Agricultural","IE, BH, TB","Timmy","77","V","euth 29nov22 out basking","","","0","38.4","","","","","","","Scout",-81.6214985698116,26.0642653906944
"BP01-30NOV22",2022-11-30,"2022","","adult","Female","alive","14.1",430,380,98.8,44.8,"448291","2881185","Faka Union Canal, 104 Ave","Scout","direct","","Collier","PSSF","IB, IE, BH","Stuart","57","V","in proximity of Stuart; Dion shedding nearby; euth 01dec22","","","100","","","","","","","","Scout",-81.516897892993,26.0487496332765
"BP01-01DEC22",2022-12-01,"2022","","adult","Female","alive","15.1",460,405,107.6,48.8,"441052","2878763","Rouge River Farms","Scout","direct","","Collier","Six L's Agricultural","IB, IE, BH","Thor","TNTC","V","euth 01dec22; TNTC follicals 83?","","","","","","","","","","","Scout",-81.5891488534323,26.0266035018959
"BP02-01DEC22",2022-12-01,"2022","","adult","Male","alive","8.3",252,217,15.9,7.2,"437468","2882799","Rouge River Farms","Scout","direct","","Collier","Six L's Agricultural","IB, IE, BH","Donnie",NA,"","euth 01dec22","","","","","","","","","","","Scout",-81.6251603127934,26.0628951638648
"BP01-06DEC22",2022-12-06,"2022","","adult","Male","alive","9.7",295,258,25.5,11.6,"449618","2874609","Faka Union Canal; NE","Scout","direct","","Collier","FSSP","IB, IE, BH, TB","Midas",NA,"","Shedding; found escaping to water near by larger female shed","","","","","","","","","","","Scout",-81.5033798933535,25.9894185895019
"BP01-08DEC22",2022-12-08,"2022","","adult","Female","alive","12.6",385,340,59.4,27,"448294","2872800","Faka Union Canal; W","Scout","direct","","Collier","PSSF","IB, IE, BH, TB","Hisstopher","TNTC","","Shedding, found basking near scout in shed on upland island; euth 08dec22","","","","","","","","","","","Scout",-81.5165365229547,25.9730375636064
"BP01-12DEC22",2022-12-12,"2022","","adult","Female","alive","15.7",478,425,128.6,58.3,"441285","2878026","Belle Meade","Scout","direct","","Collier","Six L's Agricultural","IE, BH, TB","Ronin","65","V","Shedding, found basking near scout in shed in fern patch; euth ","","","","","","","","","","","Scout",-81.5867871634648,26.0199583402659
"EDD-BP01-13DEC22",2022-12-13,"2022","","adult","Male","alive","8.6",261,226,20,9.1,"444205","2881827","Stewart Blvd","Road Cruising","","","Collier","PSSF","KyF, MD","",NA,"","","","","","","","","","","","","Road Cruising",-81.5577686622172,26.0543945447721
"BP01-19DEC22",2022-12-19,"2022","","adult","Female","alive","14.8",450,410,115.2,52.3,"436243","2882736","Wiggins","Scout","direct","","Collier","Six L's Agricultural","IB, IE, TB, BH","Zuko","TNTC","V","captured consuming male whitetailed deer; 75 cm diameter gape, 34.9 kg. 149 cm. pyloric measurement.(cut 75cm section from snout and froze in water for Dr Bruce) 121mm Cranial euth 19dec22","","","","","","","","","","","Scout",-81.6374035069195,26.0622727772712
"BP01-20DEC22",2022-12-20,"2022","","adult","Female","alive","14.6",444,394,106.5,48.3,"432614","2886176","Winding Cypress","Scout","direct","","Collier","Development","IB, IE, TB, BH","Rogue 1","50","V","Rogue 1 coiled underneath dead grass 1 foot from outstretched female. Euth 21dec22","","","","","","","","","","","Scout",-81.6738598828877,26.0931682899206
"BP01-21DEC22",2022-12-21,"2022","","adult","Female","alive","8.6",262,231,16.6,7.6,"435324","2881068","Syngenta Agricultural","Scout","indirect","","Collier","Agricultural","IE, TB, BH, AF","Franko","na","","basking on S facing levee euth 21dec22","","","","","","","","","","","Scout",-81.6465079974789,26.0471711955301
"BP01-27DEC22",2022-12-27,"2022","","adult","Female","alive","11.2",340,300,58.2,26.4,"426663","2882680","N of Henderson Creek","Scout","direct","","Collier","RBNERR","IE, TB","Eddie","30","V","outstretched basking on flatwood/marsh -edge nearby PYBI-56, PYBI-57 associated ","","","","","","","","","","","Scout",-81.7331694919184,26.0613125941888
"BP01-30DEC22",2022-12-30,"2022","","adult","Male","alive","7.5",229,198,12.6,5.7,"420295","2888426","Port Royal; Kingstown Dr","Responding","","","Collier","Development","IB, BH, TB","",NA,"","Found in a power box located on a boat dock. euth 05jan23","","","","","","","","","","","Miscellaneous",-81.7971788121514,26.1128552240796
"BP01-02JAN23",2023-01-02,"2023","","adult","Male","alive","6.8",208,187,7.9,3.6,"424451","2882783","Sand Hill; Rookery Bay","Scout","direct","","Collier","RBNERR","IB, IE, TB, BH","Harriet",NA,"","Found 20 yards away from burrow euth 05jan23","","","","","","","","","","","Scout",-81.7552878963631,26.0621286016816
"BP02-03JAN23",2023-01-03,"2023","","adult","Female","alive","15.2",463,415,126.6,57.4,"431848","2881619","Tamiami Trail, Winding Cypress","Road Cruising","","","Collier","Development","KyF, MD, Tanner Alexander","",NA,"","119 mm Cranial Measurement euth 05jan23","","","","","","","","","","","Road Cruising",-81.6812813034796,26.0519865675447
"BP01-04JAN23",2023-01-04,"2023","","adult","Female","alive","11",335,290,52.1,23.7,"447798","2875655","Miller Canal","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Midas","38","V","euth 05jan23","","","","","","","","","","","Scout",-81.5216051027985,25.9987990259236
"BP01-05JAN23",2023-01-05,"2023","","adult","Female","alive","15.2",464,413,124.1,56.3,"441196","2877802","Belle Meade","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Ronin","72","V","euth 10jan23","","","","","","","","","","","Scout",-81.5876665040468,26.0179321503127
"BP02-05JAN23",2023-01-05,"2023","","adult","Female","alive","15.5",473,419,108.9,49.4,"439447","2877556","Auto Ranch Rd","Scout","direct","","Collier","RBNERR","IB, IE, TB, BH","Ziggy","56","V","euth 10jan23","","","","","","","","","","","Scout",-81.6051332395774,26.0156388231906
"BP03-05JAN23",2023-01-05,"2023","","adult","Female","alive","15.5",473,423,117.9,53.5,"435566","2883786","Belle Meade","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Jimi","60","V","euth 10jan23","","","","","","","","","","","Scout",-81.6442232635146,26.0717234043895
"BP01-06JAN23",2023-01-06,"2023","","adult","Male","alive","10.6",323,280,40.4,18.3,"441469","2881450","Belle Meade","Opportunistic","","","Collier","Six L's Agricultural Buffer","Kiah Yergi","",NA,"","Kiah Yergi QE; euth 12jan23","","","","","","","","","","","Miscellaneous",-81.5851017552145,26.050882266416
"BP01-07JAN23",2023-01-07,"2023","","adult","Male","alive","10.4",318,286,30.6,13.9,"441079","2879138","New Land","Hunting","","","Collier","Six L's Agricultural","AF, Kevin Pavlitis","",NA,"","euth 12jan23","","","","","","","","","","","Hunting",-81.5888959201842,26.0299906065817
"BP02-07JAN23",2023-01-07,"2023","","adult","Male","alive","8.8",267,232,17.1,7.8,"437020","2880850","W. Sentel","Hunting","","","Collier","Six L's Agricultural","AF, KP","",NA,"","euth 10jan23","","","","","","","","","","","Hunting",-81.6295449200312,26.0452777019255
"BP03-07JAN23",2023-01-07,"2023","","adult","Male","alive","9.3",282,243,20.7,9.4,"437008","2881218","W. Sentel","Hunting","","","Collier","Six L's Agricultural","AF, KP","",NA,"","euth 10jan23","","","","","","","","","","","Hunting",-81.6296826172857,26.0485999447915
"BP04-07JAN23",2023-01-07,"2023","","adult","Male","alive","10.4",316,275,35.7,16.2,"434979","2882703","Wiggins","Hunting","","","Collier","Six L's Agricultural","AF, KP","",NA,"","euth 12jan23","","","","","","","","","","","Hunting",-81.6500379187985,26.0619184760293
"BP05-07JAN23",2023-01-07,"2023","","adult","Female","alive","15.9",484,430,125.2,56.8,"434979","2882703","Wiggins","Hunting","","","Collier","Six L's Agricultural","AF, KP","","66","V","euth 12jan23","","","","","","","","","","","Hunting",-81.6500379187985,26.0619184760293
"BP06-07JAN23",2023-01-07,"2023","","adult","Male","alive","0",NA,NA,51.4,23.3,"434979","2882703","Wiggins","Hunting","","","Collier","Six L's Agricultural","AF, KP","",NA,"","","","","","","","","","","","","Hunting",-81.6500379187985,26.0619184760293
"BP07-07JAN23",2023-01-07,"2023","","juvenile",NA,"alive","0",NA,NA,0,NA,"","","Brandy Ln","Opportunistic","","","Collier","PSSF","Whitney","",NA,"","","","","","","","","","","","","Miscellaneous",NA,NA
"BP01-17JAN23",2023-01-17,"2023","","adult","Female","alive","14.3",436,385,94.4,42.8,"436990","2880054","W. Sentel","Hunting","","","Collier","Six L's Agricultural","IB, IE, TB,BH","","53","V","euth 19jan23","","","","","","","","","","","Hunting",-81.6298063861664,26.0380891030834
"BP01-19JAN23",2023-01-19,"2023","","adult","Female","alive","13.2",402,356,70,31.8,"449271","2880925","DeSoto Blvd, 104 Ave ","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Abe","40","V","euth 19jan23","","","","","","","","","","","Scout",-81.507091742262,26.0464367024684
"BP02-19JAN23",2023-01-19,"2023","","adult","Female","alive","12.4",378,328,60,27.2,"448009","2881414","Faka Union Canal, 102 Ave","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Stuart","47","V","euth 19jan23","","","","","","","","","","","Scout",-81.5197258718182,26.0508072562924
"BP01-23JAN23",2023-01-23,"2023","","adult","Male","alive","9.8",298,259,24.3,11,"436152","2880547","Wiggins","Hunting","","","Collier","Six L's Agricultural","IE, BH, TB","Donnie",NA,"","euth 25jan23","","","","","","","","","","","Hunting",-81.6382061654129,26.0425037678801
"BP02-23JAN23",2023-01-23,"2023","","adult","Male","alive","8.7",265,231,15.5,7.1,"436942","2881474","W. Sentel","Hunting","","","Collier","Six L's Agricultural","IE, BH, TB","Donnie",NA,"","euth 25jan23","","","","","","","","","","","Hunting",-81.6303547004525,26.0509085551145
"BP03-23JAN23",2023-01-23,"2023","","adult","Male","alive","8.9",272,239,18.1,8.2,"437525","2882624","Rouge River Farms","Scout","direct","","Collier","Six L's Agricultural","IE, BH, TB","Donnie",NA,"","euth 25jan23","","","","","","","","","","","Scout",-81.6245821063076,26.0613175123199
"BP04-23JAN23",2023-01-23,"2023","","adult","Male","alive","8.6",262,227,14.1,6.4,"437525","2882624","Rouge River Farms","Scout","direct","","Collier","Six L's Agricultural","IE, BH, TB","Donnie",NA,"","euth 25jan23","","","","","","","","","","","Scout",-81.6245821063076,26.0613175123199
"BP05-23JAN23",2023-01-23,"2023","","adult","Male","alive","8.1",246,214,14,6.4,"437525","2882624","Rouge River Farms","Scout","direct","","Collier","Six L's Agricultural","IE, BH, TB","Donnie",NA,"","euth 25jan23","","","","","","","","","","","Scout",-81.6245821063076,26.0613175123199
"BP06-23JAN23",2023-01-23,"2023","","adult","Female","alive","14.9",455,417,128.7,58.4,"437522","2882627","Rouge River Farms","Scout","direct","","Collier","Six L's Agricultural","IE, BH, TB","Donnie","80","V","euth 24jan23","","","","","","","","","","","Scout",-81.6246122404654,26.0613444703197
"BP01-24JAN23",2023-01-24,"2023","","adult","Female","alive","13.9",423,373,74.9,34,"432465","2884398","Belle Meade","Scout","direct","","Collier","PSSF","IE, BH, TB, KF","Steve","45","V","euth 25jan23","","","","","","","","","","","Scout",-81.6752576623665,26.0771075392081
"BP02-24JAN23",2023-01-24,"2023","","adult","Female","alive","15.3",467,415,104.4,47.4,"441814","2879904","Belle Meade","Scout","direct","","Collier","PSSF","IE, BH, TB, KF","Fenrir","61","V","euth 24jan23","","","","","","","","","","","Scout",-81.5815842492257,26.036936838661
"BP01-01FEB23",2023-02-01,"2023","","adult","Female","alive","11.1",339,298,42.9,19.5,"447490","2877474","Faka Union Canal; 122 ave","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Dion","31","V","euth 2feb23","","","","","","","","","","","Scout",-81.5247555433575,26.015212503801
"BP02-01FEB23",2023-02-01,"2023","","adult","Female","alive","10.7",325,284,35.9,16.3,"447742","2879993","Faka Union Canal; 110 ave","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Stuart","31","V","euth 2feb23","","","","","","","","","","","Scout",-81.5223379790706,26.037966809427
"BP03-01FEB23",2023-02-01,"2023","","adult","Female","alive","16.8",511,455,163.3,74.1,"444357","2882593","Miller Canal; 96 ave","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Jesse","75","V","euth 2feb23","","","","","","","","","","","Scout",-81.5562818720524,26.06131689599
"BP04-01FEB23",2023-02-01,"2023","","adult","Male","alive","9.3",282,247,20.5,9.3,"444357","2882593","Miller Canal; 96 ave","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Jesse",NA,"","","","","","","","","","","","","Scout",-81.5562818720524,26.06131689599
"BP01-02FEB23",2023-02-02,"2023","","adult","Female","alive","16.4",501,448,140.9,63.9,"436784","2881099","Wiggins","Scout","indirect","","Collier","Six L's Agricultural","IB, IE, TB, BH","Nice","70","V","euth 2feb23","","","","","","","","","","","Scout",-81.6319159035567,26.0475156853582
"BP02-02FEB23",2023-02-02,"2023","","adult","Female","alive","11.1",338,299,41.9,19,"436787","2881241","Wiggins","Scout","direct","","Collier","Six L's Agricultural","IB, IE, TB, BH","Nice","29","V","euth 2feb23","","","","","","","","","","","Scout",-81.6318927908842,26.048797969928
"BP03-02FEB23",2023-02-02,"2023","","adult","Female","alive","14.6",446,397,97,44,"436772","2880778","Wiggins","Scout","indirect","","Collier","Six L's Agricultural","IB, IE, TB, BH","Nice","55","V","euth 2feb23","","","","","","","","","","","Scout",-81.6320203096576,26.0446167707985
"BP01-04FEB23",2023-02-04,"2023","","adult","Female","alive","13.2",401,356,81.8,37.1,"436767","2880626","Wiggins","Hunting","","","Collier","Six L's Agricultural","AF, KP","","57","V","euth 10FEB23","","","","","","","","","","","Hunting",-81.6320629276125,26.0432441054944
"BP02-04FEB23",2023-02-04,"2023","","adult","Male","alive","7.6",233,203,11.8,5.4,"436767","2880626","Wiggins","Hunting","","","Collier","Six L's Agricultural","AF, KP","",NA,"","euth 10FEB23","","","","","","","","","","","Hunting",-81.6320629276125,26.0432441054944
"BP01-07FEB23",2023-02-07,"2023","","adult","Female","alive","15.3",465,419,105.8,48,"428122","2878094","Shell Island Rd","Scout","direct","","Collier","RBNERR","IE, TB, BH, AF","Ender","60","V","euth 10FEB23","","","","","","","","","","","Scout",-81.7183320648848,26.0199784808231
"BP02-07FEB23",2023-02-07,"2023","","adult","Female","alive","14.7",447,398,91.7,41.6,"437395","2882000","Wiggins","Scout","direct","","Collier","Six L's Agricultural","IE, TB, BH, AF","Donnie","55","V","euth 10FEB23","","","","","","","","","","","Scout",-81.6258517612115,26.0556776347655
"BP03-07FEB23",2023-02-07,"2023","","adult","Male","alive","8",243,210,11,5,"441099","2879659","New Land","Scout","direct","","Collier","Six L's Agricultural","IB, IE, TB, BH, AF","Ronin",NA,"","euth 10FEB23","","","","","","","","","","","Scout",-81.5887195171256,26.0346957080509
"BP04-07FEB23",2023-02-07,"2023","","adult","Female","alive","15.5",473,423,129.4,58.7,"441099","2879659","New Land","Scout","direct","","Collier","Six L's Agricultural","IB, IE, TB, BH, AF","Ronin","62","V","euth 13feb23","","","","","","","","","","","Scout",-81.5887195171256,26.0346957080509
"BP05-07FEB23",2023-02-07,"2023","","adult","Female","alive","15.1",461,412,117.5,53.3,"435000","2882780","Wiggins","Scout","direct","","Collier","Six L's Agricultural","IB, IE, TB, BH, AF","Jimi","69","V","euth 10FEB23","","","","","","","","","","","Scout",-81.6498318209838,26.0626146694203
"BP01-08FEB23",2023-02-08,"2023","","adult","Female","alive","11.2",341,296,41.2,18.7,"444429","2881918","Miller Canal and Stewart Blvd","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Jesse","29","V","euth 10FEB23","","","","","","","","","","","Scout",-81.5555333485832,26.0552248481485
"BP02-08FEB23",2023-02-08,"2023","","adult","Male","alive","8.9",272,233,18.4,8.4,"444429","2881918","Miller Canal and Stewart Blvd","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Jesse",NA,"","","","","","","","","","","","","Scout",-81.5555333485832,26.0552248481485
"BP03-08FEB23",2023-02-08,"2023","","adult","Male","alive","8.4",257,222,14.9,6.8,"444429","2881918","Miller Canal and Stewart Blvd","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Jesse",NA,"","","","","","","","","","","","","Scout",-81.5555333485832,26.0552248481485
"BP01-09FEB23",2023-02-09,"2023","","adult","Female","alive","10.4",317,280,34.2,15.5,"447720","2875952","Faka Union Canal; 130 ave","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Midas","24","V","euth 10FEB23","","","","","","","","","","","Scout",-81.5223963182905,26.0014779698112
"BP01-10FEB23",2023-02-10,"2023","","adult","Female","alive","11.6",354,314,51.6,23.4,"430172","2890104","Naples Heritage","Scout","direct","","Collier","Lely","IB, TB, BH","Arthur","39","V","euth 13FEB23","","","","","","","","","","","Scout",-81.6984892035532,26.1285182634823
"BP01-14FEB23",2023-02-14,"2023","","adult","Female","alive","15.5",473,422,101.8,46.2,"436605","2883168","Belle Meade","Scout","direct","","Collier","Six L's Agricultural","IB, IE, TB, BH","Maestro","51","V","euth 16feb23","","","","","","","","","","","Scout",-81.6338056207979,26.0661893337751
"BP02-14FEB23",2023-02-14,"2023","","adult","Male","alive","10.1",307,267,27.3,12.4,"436609","2883162","Belle Meade","Scout","direct","","Collier","Six L's Agricultural","IB, IE, TB, BH","Maestro",NA,"","","","","","","","","","","","","Scout",-81.6337653403037,26.0661353339915
"BP03-14FEB23",2023-02-14,"2023","","adult","Male","alive","10",306,267,29.4,13.4,"434997","2882969","Belle Meade","Scout","indirect","","Collier","Six L's Agricultural","IB, IE, TB, BH","Rogue 2",NA,"","","","","","","","","","","","","Scout",-81.6498712279234,26.064321052891
"BP04-14FEB23",2023-02-14,"2023","","adult","Female","alive","9.9",301,265,31.1,14.1,"463379","2870325","Fakahatchee Strand ","Responding","","","Collier","FSSP","IB, IE, TB, BH","","25","V","","","","","","","","","","","","Miscellaneous",-81.3657730987083,25.9511483584187
"BP01-15FEB23",2023-02-15,"2023","","adult","Female","alive","13.3",404,359,83.5,37.9,"447763","2880233","Faka Union Canal; 108 Ave ","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Abe","50","V","euth 16FEB23","","","","","","","","","","","Scout",-81.5221376799107,26.0401346326403
"BP02-15FEB23",2023-02-15,"2023","","adult","Male","alive","10.2",311,270,26.2,11.9,"447763","2880233","Faka Union Canal; 108 Ave ","Scout","direct","","Collier","PSSF","IB, IE, TB, BH","Abe",NA,"","","","","","","","","","","","","Scout",-81.5221376799107,26.0401346326403
"BP01-16FEB23",2023-02-16,"2023","","adult","Male","alive","8.8",267,234,16.1,7.3,"435658","2876962","Eagle Island ","Scout","direct","","Collier","Fiddler's Creek","IB, IE, TB, BH","Ziggy",NA,"","euth 16feb23","","","","","","","","","","","Scout",-81.6429673516843,26.0101119837455
"BP02-16FEB23",2023-02-16,"2023","","adult","Female","alive","11",334,296,42.7,19.4,"435658","2876962","Eagle Island","Scout","direct","","Collier","Fiddler's Creek","IB, IE, TB, BH","Ziggy","33","V","euth 16feb23","","","","","","","","","","","Scout",-81.6429673516843,26.0101119837455
"BP01-21FEB23",2023-02-21,"2023","","adult","Male","alive","8.9",270,233,14.3,6.5,"428452","2877244","Shell Island Rd","Scout","direct","","Collier","RBNERR","IE, BH, TB","Shrek",NA,"","euth 22feb23","","","","","","","","","","","Scout",-81.7149878310489,26.0123200673232
"BP02-21FEB23",2023-02-21,"2023","","adult","Female","alive","13.5",412,368,82.1,37.3,"428454","2877252","Shell Island Rd","Scout","direct","","Collier","RBNERR","IE, BH, TB","Shrek","60","V","euth 22feb23","","","","","","","","","","","Scout",-81.7149682835552,26.012392399271
"BP03-21FEB23",2023-02-21,"2023","","adult","Male","alive","13.3",404,353,56.9,25.8,"428454","2877252","Shell Island Rd","Scout","direct","","Collier","RBNERR","IE, BH, TB","Shrek",NA,"","euth 22feb23","","","","","","","","","","","Scout",-81.7149682835552,26.012392399271
"BP04-21FEB23",2023-02-21,"2023","","adult","Female","alive","10.4",317,279,28.2,12.8,"423988","2884407","Isles of Collier","Scout","direct","","Collier","Development","IE, BH, TB","Luther","21","V","euth 23feb23","","","","","","","","","","","Scout",-81.7600109752671,26.0767673724186
"BP01-23FEB23",2023-02-23,"2023","","adult","Female","alive","13.5",411,365,75.5,34.3,"432807","2876148","Road to Nowhere","Scout","direct","","Collier","RBNERR","IB, IE, TB, BH","Elio","60","V","euth 23feb23","","","","","","","","","","","Scout",-81.6714139723436,26.002632696536
"BP01-25FEB23",2023-02-25,"2023","","adult","Male","alive","12.5",381,335,47.1,21.4,"447685","2879814","Faka Union Canal; 110 Ave","Hunting","","","Collier","PSSF","KyF, MD, KP","",NA,"","euth 29feb23","","","","","","","","","","","Hunting",-81.5229005287072,26.0363484794037
"BP02-25FEB23",2023-02-25,"2023","","adult","Female","alive","14.1",429,377,93.2,42.3,"447685","2879814","Faka Union Canal; 110 Ave","Hunting","","","Collier","PSSF","KyF, MD, KP","","58","V","euth 29feb23","","","","","","","","","","","Hunting",-81.5229005287072,26.0363484794037
"BP01-01MAR23",2023-03-01,"2023","","adult","Female","alive","9.6",293,258,29.8,13.5,"434646","2882834","O'Donnell Nursery","Scout","direct","","Collier","Six L's Buffer","IB, IE, TB, BH","Rogue 2","22","V","euth 1mar23","","","","","","","","","","","Scout",-81.6533734266521,26.0630862743793
"BP02-01MAR23",2023-03-01,"2023","","adult","Male","alive","8.4",255,220,11,5,"434646","2882834","O'Donnell Nursery","Scout","direct","","Collier","Six L's Buffer","IB, IE, TB, BH","Rogue 2",NA,"","euth 1mar23","","","","","","","","","","","Scout",-81.6533734266521,26.0630862743793
